public_metrics,text,conversation_id,edit_history_tweet_ids,lang,referenced_tweets,author_id,context_annotations,created_at,tweet_id,in_reply_to_user_id,geo,metrics,total_engagement,log_engage,processed_tweet,positive,neutral,negative
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 61}","We have expert speakers talking about different environmental topics. Our e-waste speaker is Niamh McBride from @recycleelectric. View her talk, and more, on our website: https://t.co/h1pS7KliE2. This talk is part of our Schools Programme waste module: https://t.co/WMTk1Rgbif. https://t.co/S9Eq1jfanW",1.7662084138458644e+18,['1766208413845864555'],en,,1.6784679615923569e+18,,2024-03-08T21:04:35.000Z,1766208413845864555,,,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 61}",66,4.204692619390966,expert speaker talking different environmental topic e waste speaker niamh mcbride view talk website talk part school programme waste module,0.19000675,0.76376,0.046233255
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}","@TommyTenacious @d0tslash Plenty of cables to act as an antenna.
Unless someone went to town with ferrite cores and automated disconnects this whole setup will fry and become e-waste. https://t.co/ehVYdCdOU6",1.7661844592572132e+18,['1766207447155241414'],en,"[{'type': 'replied_to', 'id': '1766193389387579581'}]",1885130298.0,,2024-03-08T21:00:44.000Z,1766207447155241414,1.0756270085776753e+18,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}",10,2.3978952727983707,plenty cable act antenna unless someone went town ferrite core automated disconnect whole setup fry become e waste,0.57670313,0.4040888,0.019208154
"{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @rohits_bn: A company in e-waste recycling expanded its capacity from 7,200 MT to 25,200 metric ton

Management guidance for 12,000 metr…",1.7661974625058207e+18,['1766197462505820598'],en,"[{'type': 'retweeted', 'id': '1766173199329636379'}]",1.2390573007084052e+18,,2024-03-08T20:21:04.000Z,1766197462505820598,,,"{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",21,3.091042453358316,rt company e waste recycling expanded capacity 7 200 mt 25 200 metric ton management guidance 12 000 metr,0.019476257,0.80233145,0.17819224
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}","Out with the old, in with the eco-friendly! Let's start our spring cleaning by responsibly disposing of electronic waste. Don't miss the chance to make a positive impact on our planet. Join us in recycling today! #SustainableLiving #RecycleTech https://t.co/E4FG4UYD7W",1.766195201192981e+18,['1766195201192980891'],en,,1.7629064819663585e+18,,2024-03-08T20:12:04.000Z,1766195201192980891,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",1,0.6931471805599453,old eco friendly let start spring cleaning responsibly disposing electronic waste miss chance make positive impact planet join u recycling today,0.008415236,0.15296118,0.8386235
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 174}",Fortnite map aims to encourage a generation to recycle e-waste #TechCare https://t.co/zXizNDpQIo,1.766194401762587e+18,['1766194401762586903'],en,,1.3294502729937797e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '974285387987169280', 'name': 'Fortnite', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '974285387987169280', 'name': 'Fortnite', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1197906382529294337', 'name': 'Competitive games'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1403427158953922560', 'name': 'Shooting games'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1491899973419499548', 'name': 'Battle royale games'}}]",2024-03-08T20:08:54.000Z,1766194401762586903,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 174}",176,5.176149732573829,fortnite map aim encourage generation recycle e waste,0.05486754,0.60239065,0.34274176
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 25}","Why does no one talk of E-Waste with EV batteries, solar panels, and the increasing amount of it as we allow more manufacturing, including data centers? @KoBold_Metals In #ZMFTD2 the backdrop of the #world  is on fire from burning waste sites",1.7661939478803994e+18,['1766193947880399336'],en,,1.218286485247447e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921562422026240', 'name': 'Data centers', 'description': 'Data centers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '848921562422026240', 'name': 'Data centers', 'description': 'Data centers'}}]",2024-03-08T20:07:06.000Z,1766193947880399336,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 25}",26,3.295836866004329,one talk e waste ev battery solar panel increasing amount allow manufacturing including data center backdrop fire burning waste site,0.15050007,0.75914633,0.09035359
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 634}","This GEF-@UNIDO project in #Manila is more than just managing e-waste — it's a catalyst for change.

By supporting the transition of women into the formal e-waste management sector, it's setting the stage for a sustainable &amp; more inclusive future: https://t.co/g5pUghsK8n
#IWD2024 https://t.co/hJFEQfx7Ce",1.766192374365979e+18,['1766192374365978790'],en,,39085195.0,,2024-03-08T20:00:50.000Z,1766192374365978790,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 634}",642,6.466144724237619,gef project managing e waste catalyst change supporting transition woman formal e waste management sector setting stage sustainable amp inclusive future,0.015472498,0.5580164,0.42651114
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}","♻️ Transform your document disposal into a green initiative with our eco-conscious e-waste recycling options. Let's make a positive impact, one file at a time! 🌍 #RecycleResponsibly #SustainableSolutions #PaperCuts https://t.co/X8ObkZtGQX",1.7661846897089623e+18,['1766184689708962289'],en,,31487443.0,,2024-03-08T19:30:18.000Z,1766184689708962289,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",7,2.079441541679836,transform document disposal green initiative eco conscious e waste recycling option let make positive impact one file time,0.017448321,0.2617502,0.72080153
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @UndecidedMF: #FunFactFriday: As the demand for precious metals grows, researchers have found that the by-product of cheesemaking can be…",1.7661827452593318e+18,['1766182745259331838'],en,"[{'type': 'retweeted', 'id': '1766090752210194722'}]",1.2365437076687954e+18,,2024-03-08T19:22:35.000Z,1766182745259331838,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt demand precious metal grows researcher found product cheesemaking,0.011455574,0.6563356,0.33220887
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @ThePuneMirror: The Pune Municipal Corporation (PMC) has geared up to display its commitment to environmental conservation through a ser…,1.7661768590863114e+18,['1766176859086311495'],en,"[{'type': 'retweeted', 'id': '1760858725735145594'}]",1.5487333478949233e+18,,2024-03-08T18:59:11.000Z,1766176859086311495,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt pune municipal corporation pmc geared display commitment environmental conservation ser,0.0339756,0.8756575,0.09036691
"{'retweet_count': 21, 'reply_count': 8, 'like_count': 138, 'quote_count': 2, 'bookmark_count': 100, 'impression_count': 78264}","A company in e-waste recycling expanded its capacity from 7,200 MT to 25,200 metric ton

Management guidance for 12,000 metric ton of Volume in FY25
9MFY24 Volume - 3,000 metric ton

#recycle #stockmarkets https://t.co/2Su0L0bHBT https://t.co/vIQqPHOWGP",1.7661731993296364e+18,['1766173199329636379'],en,"[{'type': 'quoted', 'id': '1766029732217602171'}]",3258627758.0,,2024-03-08T18:44:39.000Z,1766173199329636379,,,"{'retweet_count': 21, 'reply_count': 8, 'like_count': 138, 'quote_count': 2, 'bookmark_count': 100, 'impression_count': 78264}",78533,11.271286931019777,company e waste recycling expanded capacity 7 200 mt 25 200 metric ton management guidance 12 000 metric ton volume fy25 9mfy24 volume 3 000 metric ton,0.032239206,0.88262206,0.08513864
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 37}","@currys Shredder just chilling up top after shredding some e-waste. Throwing a party, who you inviting?
#CurrysTrashTycoon https://t.co/DIuqON5Gnv",1.7656788301134602e+18,['1766172481340023273'],en,"[{'type': 'replied_to', 'id': '1765678830113460292'}]",7.118633480071946e+17,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}]",2024-03-08T18:41:48.000Z,1766172481340023273,170277278.0,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 37}",37,3.6375861597263857,shredder chilling top shredding e waste throwing party inviting,0.28886843,0.68518394,0.0259477
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @BusinessdOr: Scientists at ETH Zurich have pioneered a breakthrough method to extract gold from electronic waste using a byproduct from…,1.7661705707925834e+18,['1766170570792583338'],en,"[{'type': 'retweeted', 'id': '1765839428038136139'}]",1.6212124373735014e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}]",2024-03-08T18:34:12.000Z,1766170570792583338,,,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",2,1.0986122886681098,rt scientist eth zurich pioneered breakthrough method extract gold electronic waste using byproduct,0.014087283,0.6924237,0.293489
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 63}",Saline County residents can now drop off Electronic Waste twice a week. Here's how and where... https://t.co/SuxXW05B9S https://t.co/KbBrYVsYwI,1.7661695469881226e+18,['1766169546988122583'],en,,33637838.0,,2024-03-08T18:30:08.000Z,1766169546988122583,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 63}",63,4.158883083359672,saline county resident drop electronic waste twice week,0.6083919,0.3739249,0.017683284
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @ThomasReeseSJ: The Scariest Part About Artificial Intelligence: Between its water use, energy use, e-waste, &amp; need for critical mineral…",1.7661691652018506e+18,['1766169165201850685'],en,"[{'type': 'retweeted', 'id': '1766168552099262926'}]",466159704.0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}]",2024-03-08T18:28:37.000Z,1766169165201850685,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt scariest part artificial intelligence water use energy use e waste amp need critical mineral,0.8005204,0.18754297,0.011936571
